,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,occyp_type,family_size,begin_month,credit,age_total,work_total,ID,Nth_card,income_mean,contact_num
2071,0.0,0.0,0.0,0.16569767441860467,0.0,4.0,1.0,2.0,2.0,1.0,0.7666666666666666,2.0,0.5739983646770237,0.30597552195824335,699.0,1.0,0.15036304961678093,1.0
2072,0.0,0.0,0.0,0.16569767441860467,0.0,4.0,1.0,2.0,2.0,1.0,0.5,2.0,0.5484464431725267,0.2740580753539717,699.0,0.0,0.15036304961678093,1.0
2073,0.0,0.0,0.0,0.17151162790697674,0.0,1.0,1.0,1.0,0.0,1.0,0.18333333333333335,2.0,0.5298446443172526,0.0,700.0,1.0,0.1554054054054054,1.0
2074,0.0,0.0,0.0,0.17151162790697674,0.0,1.0,1.0,1.0,0.0,1.0,0.06666666666666665,2.0,0.5177841373671299,0.0,700.0,0.0,0.1554054054054054,1.0
2075,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.95,1.0,0.652493867538839,0.7000239980801537,701.0,10.0,0.1554054054054054,0.0
2076,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.8166666666666667,2.0,0.6387980376124285,0.6839452843772499,701.0,9.0,0.1554054054054054,0.0
2077,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.7,1.0,0.6285772690106295,0.671946244300456,701.0,8.0,0.1554054054054054,0.0
2078,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.5166666666666666,1.0,0.6097710547833197,0.6498680105591552,701.0,7.0,0.1554054054054054,0.0
2079,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.5166666666666666,2.0,0.6097710547833197,0.6498680105591552,701.0,6.0,0.1554054054054054,0.0
2080,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.5,1.0,0.608135731807032,0.6479481641468683,701.0,5.0,0.1554054054054054,0.0
2081,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.43333333333333335,1.0,0.6013900245298447,0.6400287976961844,701.0,4.0,0.1554054054054054,0.0
2082,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.41666666666666663,2.0,0.599550286181521,0.6378689704823614,701.0,3.0,0.1554054054054054,0.0
2083,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.41666666666666663,1.0,0.599550286181521,0.6378689704823614,701.0,2.0,0.1554054054054054,0.0
2084,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.35,1.0,0.5928045789043337,0.6299496040316774,701.0,1.0,0.1554054054054054,0.0
2085,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,0.0,1.0,8.0,1.0,0.21666666666666667,1.0,0.5791087489779232,0.6138708903287736,701.0,0.0,0.1554054054054054,0.0
2086,0.0,0.0,0.0,0.17151162790697674,0.0,4.0,2.0,1.0,18.0,0.0,0.75,2.0,0.4564595257563369,0.5459563234941205,702.0,0.0,0.3192819685356999,0.0
2087,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,15.0,1.0,0.8833333333333333,0.0,0.4071954210956665,0.22798176145908328,703.0,2.0,0.1554054054054054,1.0
2088,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,15.0,1.0,0.5833333333333333,0.0,0.37653311529026984,0.1919846412287017,703.0,1.0,0.1554054054054054,1.0
2089,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,15.0,1.0,0.5833333333333333,0.0,0.37653311529026984,0.1919846412287017,703.0,0.0,0.1554054054054054,1.0
2090,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.9666666666666667,1.0,0.7802534750613246,0.5658747300215983,704.0,6.0,0.1554054054054054,2.0
2091,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.65,2.0,0.7495911692559281,0.5279577633789297,704.0,5.0,0.1554054054054054,2.0
2092,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.65,2.0,0.7495911692559281,0.5279577633789297,704.0,4.0,0.1554054054054054,2.0
2093,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.6333333333333333,2.0,0.7477514309076041,0.5260379169666427,704.0,3.0,0.1554054054054054,2.0
2094,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.31666666666666665,0.0,0.7154538021259198,0.49004079673626116,704.0,2.0,0.1554054054054054,2.0
2095,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.25,2.0,0.7087080948487325,0.48188144948404127,704.0,1.0,0.1554054054054054,2.0
2096,0.0,0.0,0.0,0.17151162790697674,2.0,4.0,1.0,1.0,0.0,1.0,0.19999999999999996,2.0,0.7035977105478333,0.47588192944564434,704.0,0.0,0.1554054054054054,2.0
2097,0.0,0.0,0.0,0.17151162790697674,4.0,4.0,1.0,1.0,14.0,1.0,0.9833333333333333,1.0,0.4071954210956665,0.08999280057595392,705.0,2.0,0.1554054054054054,1.0
2098,0.0,0.0,0.0,0.17151162790697674,4.0,4.0,1.0,1.0,14.0,1.0,0.7,2.0,0.3781684382665577,0.05591552675785937,705.0,1.0,0.1554054054054054,1.0
2099,0.0,0.0,0.0,0.17151162790697674,4.0,4.0,1.0,1.0,14.0,1.0,0.41666666666666663,2.0,0.34914145543744884,0.022078233741300697,705.0,0.0,0.1554054054054054,1.0
2100,0.0,0.0,0.0,0.17151162790697674,4.0,4.0,2.0,2.0,10.0,0.0,0.4833333333333334,2.0,0.1396156991005723,0.1499880009599232,706.0,0.0,0.3192819685356999,0.0
2101,0.0,0.0,0.0,0.1802325581395349,0.0,1.0,1.0,1.0,10.0,1.0,0.6833333333333333,1.0,0.17886345053147995,0.04991600671946245,707.0,1.0,0.16296893908834206,0.0
2102,0.0,0.0,0.0,0.1802325581395349,0.0,1.0,1.0,1.0,10.0,1.0,0.55,1.0,0.16516762060506945,0.03407727381809455,707.0,0.0,0.16296893908834206,0.0
2103,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.95,1.0,0.3152085036794768,0.3599712023038157,708.0,9.0,0.16296893908834206,0.0
2104,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.9333333333333333,1.0,0.31336876533115293,0.3580513558915287,708.0,8.0,0.16296893908834206,0.0
2105,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.8333333333333334,1.0,0.3049877350776779,0.34605231581473483,708.0,7.0,0.16296893908834206,0.0
2106,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.75,2.0,0.2964022894521668,0.335973122150228,708.0,6.0,0.16296893908834206,0.0
2107,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.75,2.0,0.2964022894521668,0.335973122150228,708.0,5.0,0.16296893908834206,0.0
2108,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.65,2.0,0.286181520850368,0.32589392848572113,708.0,4.0,0.16296893908834206,0.0
2109,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.6,2.0,0.2810711365494685,0.3198944084473242,708.0,3.0,0.16296893908834206,0.0
2110,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.43333333333333335,2.0,0.2641046606704825,0.2999760019198464,708.0,2.0,0.16296893908834206,0.0
2111,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.4,0.0,0.2606295993458709,0.2958963282937365,708.0,1.0,0.16296893908834206,0.0
2112,0.0,0.0,0.0,0.1802325581395349,2.0,1.0,1.0,1.0,11.0,1.0,0.19999999999999996,1.0,0.24018806214227312,0.2718982481401488,708.0,0.0,0.16296893908834206,0.0
2113,0.0,0.0,0.0,0.002906976744186048,1.0,4.0,1.0,1.0,19.0,1.0,0.8,2.0,0.7579721995094031,0.0,709.0,0.0,0.00917708753529649,0.0
2114,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,1.0,18.0,1.0,0.8333333333333334,2.0,0.17886345053147995,0.0,710.0,0.0,0.1680112948769665,0.0
2115,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,5.0,10.0,1.0,0.7166666666666667,2.0,0.40372035977105486,0.04991600671946245,711.0,3.0,0.1680112948769665,0.0
2116,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,5.0,10.0,1.0,0.65,2.0,0.3969746524938676,0.0419966402687785,711.0,2.0,0.1680112948769665,0.0
2117,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,5.0,10.0,1.0,0.6333333333333333,0.0,0.39513491414554375,0.04007679385649148,711.0,1.0,0.1680112948769665,0.0
2118,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,0.0,5.0,10.0,1.0,0.30000000000000004,0.0,0.36283728536385934,0.0,711.0,0.0,0.1680112948769665,0.0
2119,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,0.0,1.0,0.85,2.0,0.4276369582992641,0.04799616030717543,712.0,0.0,0.1680112948769665,1.0
2120,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.9,2.0,0.5075633687653311,0.007919366450683946,713.0,12.0,0.1680112948769665,3.0
2121,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.85,2.0,0.5024529844644317,0.001919846412287017,713.0,11.0,0.1680112948769665,3.0
2122,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.8166666666666667,2.0,0.49918233851185617,0.0,713.0,10.0,0.1680112948769665,3.0
2123,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.8166666666666667,2.0,0.49918233851185617,0.0,713.0,9.0,0.1680112948769665,3.0
2124,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.8166666666666667,2.0,0.49918233851185617,0.0,713.0,8.0,0.1680112948769665,3.0
2125,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.7166666666666667,0.0,0.4889615699100573,0.0,713.0,7.0,0.1680112948769665,3.0
2126,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.6166666666666667,2.0,0.4787408013082584,0.0,713.0,6.0,0.1680112948769665,3.0
2127,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.5666666666666667,2.0,0.47363041700735903,0.0,713.0,5.0,0.1680112948769665,3.0
2128,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.4833333333333334,2.0,0.4650449713818479,0.0,713.0,4.0,0.1680112948769665,3.0
2129,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.4833333333333334,2.0,0.4650449713818479,0.0,713.0,3.0,0.1680112948769665,3.0
2130,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.3833333333333333,2.0,0.45482420278004904,0.0,713.0,2.0,0.1680112948769665,3.0
2131,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.01666666666666672,2.0,0.4190515126737531,0.0,713.0,1.0,0.1680112948769665,3.0
2132,0.0,0.0,0.0,0.18604651162790697,0.0,1.0,1.0,1.0,14.0,1.0,0.01666666666666672,2.0,0.4190515126737531,0.0,713.0,0.0,0.1680112948769665,3.0
2133,0.0,0.0,0.0,0.18604651162790697,0.0,4.0,1.0,1.0,6.0,1.0,0.6,2.0,0.3338103025347506,0.16390688744900409,714.0,0.0,0.1680112948769665,1.0
2134,0.0,0.0,0.0,0.18604651162790697,0.0,4.0,1.0,1.0,8.0,1.0,0.7333333333333334,2.0,0.35772690106295996,0.11399088072954164,715.0,0.0,0.1680112948769665,1.0
2135,0.0,0.0,0.0,0.18604651162790697,0.0,4.0,1.0,4.0,8.0,1.0,0.8,2.0,0.7154538021259198,0.059995200383969285,716.0,0.0,0.1680112948769665,0.0
2136,0.0,0.0,0.0,0.18604651162790697,0.0,4.0,2.0,1.0,12.0,0.0,0.85,2.0,0.5825838103025347,0.19606431485481163,717.0,0.0,0.3444937474788221,3.0
2137,0.0,0.0,0.0,0.18604651162790697,2.0,1.0,1.0,1.0,3.0,1.0,0.85,2.0,0.7853638593622241,0.418046556275498,718.0,0.0,0.1680112948769665,0.0
2138,0.0,0.0,0.0,0.18604651162790697,4.0,1.0,1.0,1.0,3.0,1.0,0.7166666666666667,1.0,0.6183565004088307,0.34989200863930886,719.0,1.0,0.1680112948769665,2.0
2139,0.0,0.0,0.0,0.18604651162790697,4.0,1.0,1.0,1.0,3.0,1.0,0.3833333333333333,2.0,0.5860588716271464,0.3119750419966403,719.0,0.0,0.1680112948769665,2.0
2140,0.0,0.0,0.0,0.18604651162790697,4.0,1.0,2.0,1.0,12.0,0.0,0.8166666666666667,2.0,0.3593622240392477,0.1039116870650348,720.0,2.0,0.3444937474788221,0.0
2141,0.0,0.0,0.0,0.18604651162790697,4.0,1.0,2.0,1.0,12.0,0.0,0.6666666666666667,0.0,0.3458708094848733,0.08591312694984402,720.0,1.0,0.3444937474788221,0.0
2142,0.0,0.0,0.0,0.18604651162790697,4.0,1.0,2.0,1.0,12.0,0.0,0.21666666666666667,2.0,0.2998773507767785,0.03407727381809455,720.0,0.0,0.3444937474788221,0.0
2143,0.0,0.0,0.0,0.18604651162790697,4.0,2.0,3.0,5.0,11.0,0.0,0.95,1.0,0.15167620605069504,0.07607391408687306,721.0,1.0,0.3444937474788221,1.0
2144,0.0,0.0,0.0,0.18604651162790697,4.0,2.0,3.0,5.0,11.0,0.0,0.5666666666666667,1.0,0.1124284546197874,0.03191744660427166,721.0,0.0,0.3444937474788221,1.0
2145,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,1.0,1.0,18.0,1.0,0.3666666666666667,2.0,0.7972199509403106,0.07007439404847612,722.0,0.0,0.1680112948769665,0.0
2146,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,2.0,1.0,3.0,0.0,0.9166666666666666,2.0,0.5860588716271464,0.11999040076793857,723.0,4.0,0.3444937474788221,1.0
2147,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,2.0,1.0,3.0,0.0,0.8833333333333333,2.0,0.5825838103025347,0.11591072714182865,723.0,3.0,0.3444937474788221,1.0
2148,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,2.0,1.0,3.0,0.0,0.8333333333333334,2.0,0.5774734260016354,0.10991120710343173,723.0,2.0,0.3444937474788221,1.0
2149,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,2.0,1.0,3.0,0.0,0.31666666666666665,2.0,0.5263695829926411,0.04799616030717543,723.0,1.0,0.3444937474788221,1.0
2150,0.0,0.0,0.0,0.18604651162790697,4.0,4.0,2.0,1.0,3.0,0.0,0.25,2.0,0.5196238757154539,0.04007679385649148,723.0,0.0,0.3444937474788221,1.0
2151,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.6833333333333333,2.0,0.6762060506950123,0.0,724.0,5.0,0.010185558693021379,0.0
2152,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.6333333333333333,2.0,0.6729354047424367,0.0,724.0,4.0,0.010185558693021379,0.0
2153,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.5666666666666667,2.0,0.6659852820932133,0.0,724.0,3.0,0.010185558693021379,0.0
2154,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.31666666666666665,2.0,0.6404333605887162,0.0,724.0,2.0,0.010185558693021379,0.0
2155,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.31666666666666665,2.0,0.6404333605887162,0.0,724.0,1.0,0.010185558693021379,0.0
2156,0.0,0.0,0.0,0.004069767441860467,1.0,4.0,1.0,3.0,19.0,1.0,0.31666666666666665,2.0,0.6404333605887162,0.0,724.0,0.0,0.010185558693021379,0.0
2157,0.0,0.0,0.0,0.004360465116279071,1.0,1.0,1.0,1.0,19.0,1.0,0.8833333333333333,2.0,0.6659852820932133,0.0,725.0,0.0,0.0104376764824526,0.0
2158,0.0,0.0,0.0,0.20058139534883723,0.0,4.0,1.0,4.0,10.0,1.0,0.9,2.0,0.6132461161079312,0.10007199424046076,726.0,2.0,0.1806171843485276,1.0
2159,0.0,0.0,0.0,0.20058139534883723,0.0,4.0,1.0,4.0,10.0,1.0,0.7333333333333334,2.0,0.5962796402289452,0.07991360691144708,726.0,1.0,0.1806171843485276,1.0
2160,0.0,0.0,0.0,0.20058139534883723,0.0,4.0,1.0,4.0,10.0,1.0,0.7,2.0,0.5928045789043337,0.07607391408687306,726.0,0.0,0.1806171843485276,1.0
2161,0.0,0.0,0.0,0.20058139534883723,4.0,1.0,4.0,1.0,14.0,0.0,0.6166666666666667,2.0,0.44971381847914965,0.0,727.0,1.0,0.3697055264219443,3.0
2162,0.0,0.0,0.0,0.20058139534883723,4.0,1.0,4.0,1.0,14.0,0.0,0.6,2.0,0.4480784955028619,0.0,727.0,0.0,0.3697055264219443,3.0
2163,0.0,0.0,0.0,0.20930232558139536,0.0,1.0,1.0,1.0,18.0,1.0,0.9333333333333333,2.0,0.8125511038430089,0.061915046796256305,728.0,4.0,0.18818071803146427,1.0
2164,0.0,0.0,0.0,0.20930232558139536,0.0,1.0,1.0,1.0,18.0,1.0,0.9333333333333333,2.0,0.8125511038430089,0.061915046796256305,728.0,3.0,0.18818071803146427,1.0
2165,0.0,0.0,0.0,0.20930232558139536,0.0,1.0,1.0,1.0,18.0,1.0,0.9166666666666666,2.0,0.8109157808667211,0.059995200383969285,728.0,2.0,0.18818071803146427,1.0
2166,0.0,0.0,0.0,0.20930232558139536,0.0,1.0,1.0,1.0,18.0,1.0,0.7333333333333334,0.0,0.7921095666394113,0.03791696664266859,728.0,1.0,0.18818071803146427,1.0
2167,0.0,0.0,0.0,0.20930232558139536,0.0,1.0,1.0,1.0,18.0,1.0,0.7333333333333334,2.0,0.7921095666394113,0.03791696664266859,728.0,0.0,0.18818071803146427,1.0
2168,0.0,0.0,0.0,0.005813953488372096,4.0,4.0,2.0,2.0,1.0,0.0,0.1166666666666667,0.0,0.3526165167620606,0.0,729.0,0.0,0.03186768858410649,1.0
2169,0.0,0.0,0.0,0.21511627906976746,0.0,1.0,2.0,1.0,18.0,0.0,0.7833333333333333,2.0,0.6065004088307442,0.2320614350851932,730.0,2.0,0.39491730536506653,2.0
2170,0.0,0.0,0.0,0.21511627906976746,0.0,1.0,2.0,1.0,18.0,0.0,0.55,2.0,0.5825838103025347,0.20398368130549557,730.0,1.0,0.39491730536506653,2.0
2171,0.0,0.0,0.0,0.21511627906976746,0.0,1.0,2.0,1.0,18.0,0.0,0.30000000000000004,2.0,0.5570318887980377,0.1739860811135109,730.0,0.0,0.39491730536506653,2.0
2172,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.9,0.0,0.64227309893704,0.10607151427885769,731.0,6.0,0.19322307382008871,0.0
2173,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.7666666666666666,2.0,0.6285772690106295,0.08999280057595392,731.0,5.0,0.19322307382008871,0.0
2174,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.6,2.0,0.6116107931316435,0.07007439404847612,731.0,4.0,0.19322307382008871,0.0
2175,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.55,2.0,0.6065004088307442,0.06407487401007919,731.0,3.0,0.19322307382008871,0.0
2176,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.5166666666666666,2.0,0.6030253475061325,0.059995200383969285,731.0,2.0,0.19322307382008871,0.0
2177,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.2666666666666667,2.0,0.5774734260016354,0.029997600191984643,731.0,1.0,0.19322307382008871,0.0
2178,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,1.0,1.0,10.0,1.0,0.06666666666666665,0.0,0.5570318887980377,0.007919366450683946,731.0,0.0,0.19322307382008871,0.0
2179,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,4.0,1.0,18.0,0.0,0.95,1.0,0.8806214227309894,0.35205183585313177,732.0,1.0,0.39491730536506653,0.0
2180,0.0,0.0,0.0,0.21511627906976746,0.0,4.0,4.0,1.0,18.0,0.0,0.8166666666666667,2.0,0.8671300081766149,0.335973122150228,732.0,0.0,0.39491730536506653,0.0
2181,0.0,0.0,0.0,0.21511627906976746,1.0,1.0,1.0,1.0,19.0,1.0,0.6833333333333333,2.0,0.7444807849550286,0.0,733.0,0.0,0.19322307382008871,1.0
2182,0.0,0.0,0.0,0.21511627906976746,4.0,1.0,1.0,1.0,3.0,1.0,0.7666666666666666,2.0,0.5451757972199509,0.3839692824574034,734.0,1.0,0.19322307382008871,1.0
2183,0.0,0.0,0.0,0.21511627906976746,4.0,1.0,1.0,1.0,3.0,1.0,0.09999999999999998,2.0,0.47690106295993456,0.30597552195824335,734.0,0.0,0.19322307382008871,1.0
2184,0.0,0.0,0.0,0.2180232558139535,4.0,4.0,0.0,1.0,14.0,1.0,0.31666666666666665,2.0,0.5059280457890434,0.0,735.0,0.0,0.19574425171440094,0.0
2185,0.0,0.0,0.0,0.006395348837209304,1.0,1.0,1.0,1.0,19.0,1.0,0.6,2.0,0.8346279640228944,0.0,736.0,2.0,0.012202501008471157,0.0
2186,0.0,0.0,0.0,0.006395348837209304,1.0,1.0,1.0,1.0,19.0,1.0,0.2333333333333334,2.0,0.7988552739165984,0.0,736.0,1.0,0.012202501008471157,0.0
2187,0.0,0.0,0.0,0.006395348837209304,1.0,1.0,1.0,1.0,19.0,1.0,0.19999999999999996,2.0,0.7955846279640229,0.0,736.0,0.0,0.012202501008471157,0.0
2188,0.0,0.0,0.0,0.008720930232558141,1.0,4.0,3.0,1.0,19.0,0.0,0.65,2.0,0.7563368765331153,0.0,737.0,0.0,0.03691004437273094,0.0
2189,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.5833333333333333,0.0,0.33565004088307443,0.0,738.0,5.0,0.21843485276321095,1.0
2190,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.5,0.0,0.32706459525756343,0.0,738.0,4.0,0.21843485276321095,1.0
2191,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.4666666666666667,2.0,0.3235895339329517,0.0,738.0,3.0,0.21843485276321095,1.0
2192,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.3666666666666667,0.0,0.31336876533115293,0.0,738.0,2.0,0.21843485276321095,1.0
2193,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.35,0.0,0.31173344235486516,0.0,738.0,1.0,0.21843485276321095,1.0
2194,0.0,0.0,0.0,0.24418604651162792,0.0,1.0,1.0,1.0,10.0,1.0,0.1166666666666667,0.0,0.2878168438266558,0.0,738.0,0.0,0.21843485276321095,1.0
2195,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.8666666666666667,2.0,0.19766966475878994,0.10991120710343173,739.0,3.0,0.21843485276321095,2.0
2196,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.41666666666666663,2.0,0.1533115290269828,0.05591552675785937,739.0,2.0,0.21843485276321095,2.0
2197,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.2666666666666667,2.0,0.13798037612428454,0.03791696664266859,739.0,1.0,0.21843485276321095,2.0
2198,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.1333333333333333,2.0,0.12428454619787405,0.023998080153587713,739.0,0.0,0.21843485276321095,2.0
2199,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.8833333333333333,2.0,0.5161488143908421,0.45404367650587957,740.0,5.0,0.21843485276321095,0.0
2200,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.7333333333333334,2.0,0.5024529844644317,0.43604511639068877,740.0,4.0,0.21843485276321095,0.0
2201,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.6333333333333333,2.0,0.4922322158626328,0.42404607631389496,740.0,3.0,0.21843485276321095,0.0
2202,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.6,2.0,0.4889615699100573,0.419966402687785,740.0,2.0,0.21843485276321095,0.0
2203,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.2666666666666667,2.0,0.45482420278004904,0.3820494360451164,740.0,1.0,0.21843485276321095,0.0
2204,0.0,0.0,0.0,0.24418604651162792,4.0,1.0,1.0,1.0,18.0,1.0,0.15000000000000002,2.0,0.4429681112019625,0.36789056875449966,740.0,0.0,0.21843485276321095,0.0
2205,0.0,0.0,0.0,0.25000000000000006,4.0,1.0,2.0,1.0,18.0,0.0,0.7333333333333334,0.0,0.7477514309076041,0.061915046796256305,741.0,1.0,0.4554255748285599,0.0
2206,0.0,0.0,0.0,0.25000000000000006,4.0,1.0,2.0,1.0,18.0,0.0,0.6833333333333333,0.0,0.7426410466067048,0.05591552675785937,741.0,0.0,0.4554255748285599,0.0
2207,0.0,0.0,0.0,0.25872093023255816,0.0,4.0,1.0,1.0,14.0,1.0,0.5333333333333333,2.0,0.7393704006541293,0.34989200863930886,742.0,0.0,0.23104074223477206,0.0
2208,0.0,0.0,0.0,0.2674418604651163,2.0,1.0,1.0,1.0,3.0,1.0,0.85,2.0,0.6183565004088307,0.4960403167746581,743.0,2.0,0.23860427591770872,0.0
2209,0.0,0.0,0.0,0.2674418604651163,2.0,1.0,1.0,1.0,3.0,1.0,0.85,2.0,0.6183565004088307,0.4960403167746581,743.0,1.0,0.23860427591770872,0.0
2210,0.0,0.0,0.0,0.2674418604651163,2.0,1.0,1.0,1.0,3.0,1.0,0.8,2.0,0.6132461161079312,0.49004079673626116,743.0,0.0,0.23860427591770872,0.0
2211,0.0,0.0,0.0,0.01162790697674419,1.0,4.0,1.0,1.0,19.0,1.0,0.9333333333333333,1.0,0.6915372035977105,0.0,744.0,0.0,0.016740621218233158,1.0
2212,0.0,0.0,0.0,0.01162790697674419,2.0,4.0,1.0,1.0,11.0,1.0,0.9666666666666667,1.0,0.3883892068683565,0.34605231581473483,745.0,0.0,0.016740621218233158,2.0
2213,0.0,0.0,0.0,0.01162790697674419,2.0,4.0,1.0,1.0,3.0,1.0,0.9,2.0,0.6387980376124285,0.22798176145908328,746.0,4.0,0.016740621218233158,2.0
